Id_factura,Id_socio,Fecha,Monto,Metodo_pago,Estado
7807,3506,2023-09-30 17:04:07,681.79,Tarjeta de Débito,Pagada
7808,7090,2022-03-18 16:12:19,728.44,Tarjeta de Crédito,Pagada
7809,4729,2024-08-07 09:04:25,487.08,Tarjeta de Débito,Pagada
7810,1407,2023-03-28 12:00:25,20.79,Tarjeta de Débito,Pendiente
7811,3299,2024-05-13 16:45:50,621.8,Tarjeta de Crédito,Pagada
7812,1059,2024-10-26 14:03:14,154.12,Tarjeta de Débito,Atrasada
7813,9062,2023-04-16 17:54:45,787.98,Tarjeta de Crédito,Atrasada
7814,1428,2021-01-24 16:47:04,618.66,Tarjeta de Crédito,Cancelada
7815,3434,2021-02-04 15:35:09,46.21,Tarjeta de Débito,Pagada
7816,3879,2023-01-02 12:21:06,289.36,Tarjeta de Débito,Pagada
7817,5548,2022-03-28 13:22:04,128.32,Tarjeta de Débito,Pagada
7818,5686,2023-05-09 10:00:58,76.03,Efectivo,Pagada
7819,7201,2021-06-24 08:30:27,219.07,Tarjeta de Débito,Pagada
7820,7254,2023-05-31 12:54:23,699.18,Tarjeta de Débito,Pagada
7821,4711,2022-05-15 10:21:21,286.98,Tarjeta de Crédito,Pagada
7822,9224,2025-10-29 09:30:13,31.89,Tarjeta de Débito,Pagada
7823,7454,2024-08-17 12:30:53,59.48,Tarjeta de Crédito,Pendiente
7824,5808,2024-10-02 13:54:47,709.1,Efectivo,Pagada
7825,6886,2021-04-09 11:15:11,557.93,Tarjeta de Crédito,Pagada
7826,2011,2022-03-29 08:03:38,585.95,Tarjeta de Crédito,Pagada
7827,7680,2023-01-27 12:04:54,656.97,Tarjeta de Crédito,Pagada
7828,15,2021-09-24 16:30:21,195.86,Efectivo,Pagada
7829,1122,2021-11-08 14:30:29,483.6,Efectivo,Cancelada
7830,2064,2023-07-19 14:15:57,335.73,Tarjeta de Crédito,Pagada
7831,4483,2024-05-03 10:45:57,546.15,Tarjeta de Crédito,Pagada
7832,2912,2022-11-01 08:56:35,400.17,Tarjeta de Crédito,Pagada
7833,8211,2021-12-27 14:03:09,624.63,Efectivo,Pagada
7834,4712,2023-03-08 09:04:50,528.68,Efectivo,Pagada
7835,7082,2021-01-22 15:04:07,555.75,Tarjeta de Débito,Pagada
7836,9831,2025-06-04 11:22:37,509.99,Tarjeta de Crédito,Pagada
7837,7600,2023-10-27 10:56:31,269.48,Tarjeta de Crédito,Pagada
7838,7451,2021-08-09 17:00:07,514.07,Tarjeta de Crédito,Pagada
7839,7411,2020-12-30 14:03:44,216.66,Tarjeta de Crédito,Pendiente
7840,3173,2021-04-28 14:54:22,48.85,Tarjeta de Crédito,Pagada
7841,2533,2023-04-11 09:03:02,32.5,Tarjeta de Crédito,Pagada
7842,2704,2024-09-26 08:47:10,220.37,Tarjeta de Débito,Pagada
7843,5956,2021-06-05 14:35:01,369.07,Tarjeta de Débito,Pagada
7844,6244,2023-12-07 16:56:53,499.79,Tarjeta de Crédito,Pendiente
7845,8985,2024-07-11 12:45:50,178.78,Tarjeta de Crédito,Pagada
7846,7001,2024-10-31 12:35:37,394.74,Tarjeta de Débito,Pendiente
7847,5189,2022-09-16 09:12:38,510.48,Tarjeta de Débito,Pagada
7848,6273,2022-03-25 11:21:27,728.32,Tarjeta de Débito,Pendiente
7849,5985,2025-02-19 08:21:23,743.97,Tarjeta de Crédito,Pagada
7850,3980,2025-09-28 13:12:29,770.28,Tarjeta de Crédito,Pagada
7851,3420,2025-02-20 11:47:38,725.78,Tarjeta de Crédito,Pendiente
7852,4045,2021-12-09 09:45:20,230.68,Tarjeta de Crédito,Pagada
7853,689,2025-05-23 13:45:24,475.15,Tarjeta de Débito,Atrasada
7854,9536,2024-03-08 15:03:33,557.54,Tarjeta de Débito,Pagada
7855,4630,2025-06-12 17:45:20,423.78,Tarjeta de Crédito,Pendiente
7856,8742,2023-06-21 15:00:47,502.55,Tarjeta de Débito,Pendiente
7857,7414,2022-08-19 17:45:08,495.03,Tarjeta de Débito,Pagada
7858,3146,2023-01-28 17:35:25,124.17,Tarjeta de Crédito,Pagada
7859,2373,2024-06-20 10:45:33,758.76,Tarjeta de Débito,Pagada
7860,6125,2021-04-18 09:21:08,132.12,Tarjeta de Crédito,Pagada
7861,4713,2025-06-24 09:54:34,515.06,Tarjeta de Crédito,Pagada
7862,3710,2025-08-09 10:04:07,495.19,Tarjeta de Crédito,Pagada
7863,7156,2022-04-05 08:21:54,211.73,Tarjeta de Débito,Pendiente
7864,3656,2021-06-12 14:21:12,644.19,Efectivo,Pendiente
7865,6419,2023-04-16 13:56:45,105.55,Tarjeta de Crédito,Atrasada
7866,3016,2022-10-14 08:35:03,116.95,Tarjeta de Débito,Pagada
7867,6794,2023-06-17 15:00:19,678.29,Tarjeta de Crédito,Pagada
7868,9829,2025-04-02 15:15:22,459.39,Tarjeta de Débito,Pagada
7869,6977,2024-01-12 14:35:14,651.94,Tarjeta de Crédito,Pagada
7870,8041,2021-02-03 10:22:44,788.11,Tarjeta de Débito,Atrasada
7871,5641,2025-02-22 09:54:04,550.6,Tarjeta de Débito,Pagada
7872,6728,2025-02-03 08:04:28,467.97,Efectivo,Pagada
7873,9113,2023-12-05 14:22:27,528.9,Tarjeta de Crédito,Cancelada
7874,3829,2025-08-13 15:12:52,740.95,Efectivo,Pendiente
7875,857,2024-12-01 13:22:11,666.88,Tarjeta de Débito,Pagada
7876,7112,2022-03-04 08:21:38,389.47,Efectivo,Pagada
7877,4151,2023-07-21 08:30:15,181.65,Tarjeta de Crédito,Pagada
7878,2095,2021-02-02 11:35:06,730.26,Tarjeta de Débito,Pendiente
7879,4228,2022-07-14 13:54:29,650.02,Tarjeta de Crédito,Cancelada
7880,8219,2021-04-23 08:45:27,221.36,Efectivo,Pagada
7881,2392,2025-02-24 16:45:00,73.9,Tarjeta de Crédito,Pagada
7882,9373,2023-09-18 17:21:33,200.48,Tarjeta de Crédito,Pagada
7883,2138,2021-03-03 16:45:34,434.71,Tarjeta de Débito,Pagada
7884,9621,2022-08-03 16:00:04,519.92,Tarjeta de Débito,Cancelada
7885,6816,2023-10-02 15:54:24,667.2,Tarjeta de Crédito,Pagada
7886,5816,2022-06-19 14:15:13,237.96,Tarjeta de Débito,Pagada
7887,9314,2025-10-13 17:00:01,166.95,Tarjeta de Crédito,Pagada
7888,2478,2023-02-28 09:54:02,269.33,Tarjeta de Crédito,Pagada
7889,1941,2021-05-25 11:35:00,265.06,Tarjeta de Crédito,Pagada
7890,2718,2023-05-26 15:30:46,78.34,Efectivo,Cancelada
7891,4641,2021-09-30 10:45:47,44.77,Tarjeta de Crédito,Pagada
7892,487,2021-02-12 15:45:04,67.4,Tarjeta de Débito,Pendiente
7893,4564,2023-01-30 08:56:38,717.89,Efectivo,Pagada
7894,9666,2024-08-30 12:54:05,722.3,Tarjeta de Débito,Pagada
7895,1135,2025-09-21 16:56:31,529.96,Efectivo,Pendiente
7896,9793,2024-05-10 08:22:28,471.29,Tarjeta de Débito,Pagada
7897,9594,2021-11-16 10:35:12,748.92,Tarjeta de Débito,Pagada
7898,3571,2021-03-16 10:22:49,482.03,Tarjeta de Crédito,Pagada
7899,2742,2021-12-30 13:03:49,196.74,Efectivo,Pagada
7900,9398,2023-11-19 10:04:54,85.64,Efectivo,Pagada
7901,8244,2022-08-20 10:03:29,560.93,Tarjeta de Crédito,Pendiente
7902,8463,2024-10-19 08:04:44,134.19,Tarjeta de Crédito,Pagada
7903,8915,2023-01-31 13:56:09,202.44,Tarjeta de Débito,Pagada
7904,2472,2021-11-16 13:03:59,190.38,Tarjeta de Crédito,Pagada
7905,2312,2023-07-03 13:04:34,728.06,Tarjeta de Crédito,Pagada
7906,4373,2023-05-03 15:35:48,446.0,Tarjeta de Crédito,Pagada
7907,8715,2023-04-09 10:35:23,643.99,Tarjeta de Crédito,Pagada
7908,7592,2025-06-28 16:45:41,566.27,Tarjeta de Crédito,Pagada
7909,6208,2023-07-27 12:12:35,679.69,Efectivo,Pagada
7910,5553,2022-06-07 15:21:22,529.69,Efectivo,Pendiente
7911,1386,2021-01-13 12:56:58,769.95,Tarjeta de Crédito,Pagada
7912,7833,2024-03-30 12:15:36,264.52,Efectivo,Pendiente
7913,9861,2025-05-19 10:56:09,377.24,Efectivo,Pagada
7914,9794,2023-07-07 11:35:41,78.45,Efectivo,Pendiente
7915,2914,2021-02-19 13:47:36,752.17,Tarjeta de Débito,Atrasada
7916,8925,2021-01-23 12:30:41,83.45,Tarjeta de Crédito,Pagada
7917,6238,2022-03-09 14:47:34,127.32,Tarjeta de Crédito,Pagada
7918,6871,2021-10-16 08:12:12,215.69,Efectivo,Pagada
7919,4627,2021-03-14 09:54:58,642.48,Tarjeta de Crédito,Pendiente
7920,2790,2025-05-19 10:22:05,515.92,Tarjeta de Débito,Pagada
7921,6113,2022-01-20 17:00:14,450.35,Tarjeta de Débito,Pagada
7922,4661,2023-01-10 15:15:58,39.83,Tarjeta de Crédito,Pagada
7923,961,2025-09-18 14:22:42,487.4,Tarjeta de Crédito,Pagada
7924,74,2023-08-14 09:15:45,696.16,Tarjeta de Crédito,Pendiente
7925,7446,2020-11-23 13:30:59,377.53,Tarjeta de Débito,Pagada
7926,5281,2024-08-08 15:54:56,551.2,Tarjeta de Crédito,Cancelada
7927,5277,2024-04-15 12:54:54,197.59,Tarjeta de Débito,Pendiente
7928,8383,2022-03-30 08:00:03,543.24,Tarjeta de Crédito,Pagada
7929,4790,2022-04-22 11:22:23,573.78,Tarjeta de Débito,Pagada
7930,3793,2022-11-18 14:12:03,787.26,Tarjeta de Crédito,Pendiente
7931,8924,2023-07-16 10:47:59,201.97,Tarjeta de Crédito,Pagada
7932,9223,2025-07-07 12:54:44,296.85,Tarjeta de Débito,Pagada
7933,5410,2024-11-21 09:15:29,391.36,Efectivo,Pagada
7934,7800,2023-01-15 14:04:20,767.69,Tarjeta de Crédito,Pendiente
7935,3997,2022-06-30 15:22:48,521.95,Tarjeta de Débito,Pagada
7936,7058,2024-06-28 17:30:04,395.16,Efectivo,Pagada
7937,7272,2021-10-26 10:00:44,58.4,Efectivo,Pagada
7938,9031,2023-07-14 13:47:57,167.69,Efectivo,Pagada
7939,9218,2023-09-07 08:00:31,197.58,Tarjeta de Crédito,Pagada
7940,9923,2021-10-02 09:00:48,696.14,Efectivo,Atrasada
7941,8719,2023-03-27 15:47:14,668.4,Tarjeta de Débito,Pagada
7942,6476,2022-06-03 15:22:07,323.53,Tarjeta de Débito,Pagada
7943,8609,2022-03-22 13:54:27,123.59,Tarjeta de Crédito,Pendiente
7944,6845,2023-11-01 08:30:12,50.39,Tarjeta de Débito,Pendiente
7945,8030,2021-07-18 10:47:00,303.09,Tarjeta de Crédito,Pendiente
7946,4386,2022-08-12 08:22:01,320.15,Tarjeta de Crédito,Pendiente
7947,3870,2023-11-10 16:30:53,110.75,Efectivo,Pagada
7948,5342,2021-12-10 12:45:33,444.77,Tarjeta de Débito,Pagada
7949,6345,2025-08-08 16:30:48,397.25,Tarjeta de Crédito,Pendiente
7950,2006,2023-05-21 17:12:49,213.26,Tarjeta de Crédito,Pendiente
7951,6980,2024-02-15 14:12:22,568.03,Tarjeta de Débito,Pagada
7952,9033,2020-12-23 10:35:42,103.31,Tarjeta de Débito,Pagada
7953,2692,2023-10-28 08:30:13,484.16,Efectivo,Pagada
7954,5667,2023-07-04 12:15:21,132.16,Tarjeta de Débito,Cancelada
7955,8264,2024-11-20 10:54:56,697.77,Tarjeta de Débito,Pendiente
7956,4224,2025-03-30 14:03:00,84.38,Tarjeta de Crédito,Pagada
7957,5189,2022-01-22 12:04:23,582.05,Tarjeta de Crédito,Pagada
7958,5483,2021-10-18 13:56:12,464.43,Tarjeta de Débito,Pagada
7959,4680,2024-03-17 11:03:09,427.23,Tarjeta de Débito,Pagada
7960,8336,2021-06-16 13:00:00,518.98,Tarjeta de Crédito,Pagada
7961,2433,2021-06-12 11:21:13,301.84,Tarjeta de Crédito,Pendiente
7962,8428,2024-11-10 16:04:04,605.59,Tarjeta de Débito,Pagada
7963,9903,2025-02-17 10:22:52,415.28,Tarjeta de Débito,Pagada
7964,4952,2024-11-20 14:00:29,565.76,Tarjeta de Débito,Pendiente
7965,5485,2024-06-28 15:00:14,434.69,Tarjeta de Crédito,Atrasada
7966,269,2025-09-04 14:47:14,156.56,Tarjeta de Débito,Pagada
7967,4861,2022-03-20 08:21:06,274.68,Tarjeta de Crédito,Pagada
7968,5967,2024-06-17 11:45:31,203.27,Tarjeta de Crédito,Cancelada
7969,9517,2022-01-17 14:30:16,674.25,Tarjeta de Débito,Atrasada
7970,910,2024-01-23 17:30:13,113.96,Efectivo,Pendiente
7971,3314,2025-03-12 16:56:37,344.81,Tarjeta de Débito,Cancelada
7972,3956,2024-10-26 16:03:02,122.63,Tarjeta de Crédito,Pagada
7973,4410,2023-01-04 08:56:49,567.62,Efectivo,Pagada
7974,6933,2021-07-20 08:56:14,236.79,Tarjeta de Crédito,Pagada
7975,4507,2024-07-07 14:35:21,44.55,Tarjeta de Débito,Pagada
7976,252,2025-01-20 10:21:12,38.36,Tarjeta de Crédito,Pagada
7977,5425,2021-05-19 09:45:41,460.56,Efectivo,Pagada
7978,4843,2025-07-03 12:35:19,718.45,Tarjeta de Crédito,Pagada
7979,9789,2023-05-20 14:35:58,151.05,Tarjeta de Crédito,Pagada
7980,88,2025-07-19 11:30:58,659.96,Tarjeta de Crédito,Pagada
7981,6213,2024-06-25 14:30:19,667.98,Tarjeta de Débito,Pagada
7982,3573,2022-05-17 14:22:34,345.66,Tarjeta de Crédito,Pendiente
7983,5352,2023-11-28 12:56:33,539.4,Tarjeta de Crédito,Pagada
7984,9419,2025-09-04 16:35:58,747.57,Efectivo,Pagada
7985,9290,2022-06-06 14:22:20,453.47,Tarjeta de Crédito,Pagada
7986,2173,2022-04-27 08:04:06,698.01,Tarjeta de Crédito,Pagada
7987,3533,2023-01-22 09:35:45,602.03,Tarjeta de Crédito,Pagada
7988,6759,2024-08-20 11:03:47,446.92,Tarjeta de Crédito,Pagada
7989,3614,2022-06-02 17:15:29,524.56,Tarjeta de Débito,Pagada
7990,7486,2023-02-25 11:00:34,99.72,Efectivo,Pagada
7991,5786,2022-03-30 08:35:05,772.56,Tarjeta de Crédito,Pagada
7992,1098,2020-11-12 13:03:26,390.57,Tarjeta de Crédito,Cancelada
7993,4149,2021-01-22 10:35:18,777.43,Tarjeta de Crédito,Pagada
7994,2064,2024-05-13 16:22:11,213.66,Tarjeta de Crédito,Atrasada
7995,538,2021-07-20 17:03:21,632.95,Tarjeta de Débito,Pagada
7996,3021,2021-02-06 08:54:34,597.67,Tarjeta de Crédito,Pagada
7997,6391,2025-03-11 09:35:24,657.25,Tarjeta de Débito,Pagada
7998,5559,2022-10-11 12:35:32,263.6,Tarjeta de Débito,Pendiente
7999,7970,2023-04-11 16:21:46,493.83,Tarjeta de Débito,Pendiente
8000,3071,2023-09-02 15:35:03,465.43,Tarjeta de Débito,Pagada
8001,8865,2024-09-12 11:00:35,490.95,Tarjeta de Crédito,Atrasada
8002,7684,2025-02-26 14:04:05,182.64,Efectivo,Atrasada
8003,5404,2024-12-26 16:21:32,92.27,Efectivo,Atrasada
8004,4703,2025-02-19 15:56:49,561.79,Tarjeta de Crédito,Pendiente
8005,8593,2024-02-02 10:21:46,513.46,Efectivo,Pagada
8006,3021,2022-01-23 15:30:32,622.5,Tarjeta de Crédito,Pendiente
8007,7591,2022-01-14 13:54:37,784.95,Tarjeta de Crédito,Pendiente
8008,2620,2023-08-13 11:04:17,596.67,Tarjeta de Crédito,Pagada
8009,2529,2025-02-21 10:35:03,88.34,Tarjeta de Débito,Pendiente
8010,2345,2024-03-08 09:30:09,445.25,Efectivo,Atrasada
8011,4213,2023-09-21 13:21:07,502.25,Tarjeta de Crédito,Pagada
8012,7484,2024-01-14 12:35:25,125.85,Tarjeta de Débito,Pagada
8013,8933,2020-12-29 16:56:18,697.83,Tarjeta de Débito,Pendiente
8014,4133,2025-05-06 14:47:39,749.45,Efectivo,Pagada
8015,1195,2024-05-02 17:12:23,575.92,Tarjeta de Crédito,Pagada
8016,5635,2021-03-02 11:15:03,640.94,Efectivo,Cancelada
8017,4844,2025-09-20 08:30:30,745.05,Tarjeta de Débito,Pagada
8018,8201,2023-04-16 11:47:25,564.67,Tarjeta de Débito,Pendiente
8019,2174,2021-02-24 08:30:56,232.26,Tarjeta de Crédito,Pagada
8020,9258,2022-08-11 17:21:30,455.06,Efectivo,Pendiente
8021,3110,2024-03-17 11:22:51,454.03,Tarjeta de Crédito,Pagada
8022,4649,2021-08-27 13:45:14,167.56,Tarjeta de Crédito,Pendiente
8023,8492,2020-12-25 08:30:34,462.26,Tarjeta de Crédito,Pagada
8024,7220,2023-08-20 12:47:49,524.93,Tarjeta de Crédito,Pagada
8025,6201,2021-10-03 13:15:24,217.23,Tarjeta de Débito,Pagada
8026,4654,2022-05-24 11:15:02,729.18,Tarjeta de Crédito,Pendiente
8027,5695,2024-03-04 08:12:36,261.25,Tarjeta de Débito,Cancelada
8028,9738,2024-09-03 16:45:46,413.37,Tarjeta de Débito,Pagada
8029,7818,2022-03-12 16:12:31,408.46,Tarjeta de Crédito,Pagada
8030,5518,2022-10-03 09:30:57,45.84,Tarjeta de Crédito,Pagada
8031,975,2024-12-14 13:56:54,630.96,Efectivo,Pendiente
8032,7003,2025-06-08 15:54:08,472.74,Efectivo,Pagada
8033,7704,2021-10-15 09:21:41,81.36,Tarjeta de Crédito,Pagada
8034,5534,2021-01-14 10:00:22,627.65,Tarjeta de Crédito,Pendiente
8035,6302,2022-07-21 14:04:28,140.68,Efectivo,Pagada
8036,8690,2025-06-24 11:21:39,537.29,Tarjeta de Crédito,Cancelada
8037,8430,2021-04-22 15:03:00,341.39,Tarjeta de Débito,Pagada
8038,9021,2024-05-30 15:35:37,473.04,Tarjeta de Débito,Pendiente
8039,4825,2023-08-14 10:56:02,661.62,Tarjeta de Crédito,Pendiente
8040,9330,2024-10-30 14:35:33,725.04,Tarjeta de Crédito,Pagada
8041,5475,2022-08-20 10:04:09,365.36,Tarjeta de Crédito,Pagada
8042,931,2022-08-15 13:04:58,626.18,Efectivo,Cancelada
8043,1097,2024-08-26 13:00:04,430.95,Tarjeta de Débito,Pagada
8044,4108,2021-11-11 13:00:41,448.98,Tarjeta de Débito,Pendiente
8045,173,2022-11-26 12:45:13,374.21,Efectivo,Pagada
8046,3634,2023-07-09 13:56:36,185.11,Tarjeta de Débito,Pagada
8047,941,2020-12-06 15:35:01,524.66,Tarjeta de Crédito,Pagada
8048,7849,2023-09-03 15:00:12,629.56,Tarjeta de Crédito,Pendiente
8049,3511,2022-02-22 17:22:21,673.43,Tarjeta de Crédito,Cancelada
8050,875,2025-09-20 13:04:15,627.55,Tarjeta de Débito,Pagada
8051,6097,2023-02-25 13:21:16,250.41,Tarjeta de Crédito,Pagada
8052,5737,2024-08-02 17:54:23,149.87,Tarjeta de Crédito,Pendiente
8053,7346,2024-03-01 10:03:37,297.71,Tarjeta de Crédito,Pagada
8054,4585,2022-12-24 12:04:46,466.37,Tarjeta de Débito,Pagada
8055,4820,2025-04-10 11:54:57,203.75,Tarjeta de Crédito,Pagada
8056,3810,2022-09-22 14:00:34,288.85,Tarjeta de Débito,Pagada
8057,9909,2021-07-24 09:15:06,569.58,Tarjeta de Crédito,Pagada
8058,1842,2022-11-21 10:22:32,128.21,Tarjeta de Débito,Atrasada
8059,9787,2020-11-23 10:04:33,680.44,Tarjeta de Crédito,Pendiente
8060,4582,2024-04-24 12:04:11,606.84,Tarjeta de Débito,Pagada
8061,7566,2024-02-21 09:00:46,583.54,Tarjeta de Crédito,Pagada
8062,339,2020-11-20 17:21:41,265.5,Tarjeta de Crédito,Pagada
8063,8970,2024-09-13 11:56:19,727.22,Efectivo,Pagada
8064,9643,2023-09-29 16:15:12,362.3,Tarjeta de Crédito,Pendiente
8065,2727,2020-11-29 10:54:08,334.04,Tarjeta de Crédito,Pagada
8066,4960,2023-07-22 10:22:51,776.32,Tarjeta de Crédito,Pagada
8067,9344,2023-01-23 12:56:15,72.66,Tarjeta de Crédito,Pendiente
8068,9028,2024-08-27 13:15:43,216.74,Tarjeta de Débito,Pagada
8069,6072,2021-02-02 08:03:29,797.84,Tarjeta de Débito,Pendiente
8070,1908,2025-09-14 16:47:38,392.03,Efectivo,Cancelada
8071,7317,2024-04-01 12:21:36,276.83,Tarjeta de Crédito,Pendiente
8072,405,2021-10-07 10:45:50,684.94,Tarjeta de Débito,Cancelada
8073,7016,2025-08-18 14:15:33,185.75,Tarjeta de Débito,Pagada
8074,1313,2023-10-03 12:12:15,34.27,Tarjeta de Crédito,Pagada
8075,3713,2025-06-22 11:15:53,381.74,Tarjeta de Crédito,Pagada
8076,5390,2022-03-30 14:21:06,249.38,Efectivo,Pagada
8077,5219,2022-12-23 14:54:13,561.84,Tarjeta de Débito,Cancelada
8078,3489,2024-10-30 10:04:55,488.87,Tarjeta de Débito,Pagada
8079,1274,2023-08-26 16:12:36,76.71,Tarjeta de Débito,Pagada
8080,9271,2022-02-24 17:35:45,238.17,Tarjeta de Crédito,Pagada
8081,1821,2025-08-14 14:12:00,151.91,Tarjeta de Crédito,Pagada
8082,6043,2025-01-22 09:00:56,316.39,Efectivo,Pagada
8083,6114,2020-11-11 17:22:45,236.64,Tarjeta de Crédito,Pagada
8084,5927,2021-05-07 10:47:18,473.14,Tarjeta de Crédito,Pagada
8085,4958,2021-04-30 13:03:22,658.34,Tarjeta de Débito,Atrasada
8086,3092,2025-09-26 13:15:53,358.49,Tarjeta de Débito,Atrasada
8087,5824,2025-08-18 10:21:44,50.2,Efectivo,Atrasada
8088,8735,2021-01-11 13:12:27,38.26,Tarjeta de Débito,Pendiente
8089,2482,2023-12-25 11:54:16,467.58,Tarjeta de Crédito,Atrasada
8090,3239,2022-01-30 14:47:59,566.09,Tarjeta de Crédito,Pagada
8091,881,2022-07-03 15:22:52,754.74,Tarjeta de Débito,Pagada
8092,4122,2022-05-11 08:03:13,774.56,Tarjeta de Crédito,Pagada
8093,2234,2025-03-21 12:04:17,520.05,Tarjeta de Crédito,Pagada
8094,6357,2024-12-05 09:54:37,174.35,Tarjeta de Crédito,Pendiente
8095,2999,2024-02-14 12:30:54,81.15,Tarjeta de Crédito,Pagada
8096,2868,2025-03-09 12:45:48,249.26,Efectivo,Pagada
8097,9054,2022-07-07 17:00:12,594.56,Tarjeta de Crédito,Pagada
8098,8844,2021-11-04 10:12:47,522.23,Tarjeta de Crédito,Pendiente
8099,1365,2023-05-09 15:35:24,343.21,Efectivo,Pagada
8100,1416,2024-05-05 11:03:43,99.37,Efectivo,Pagada
8101,4010,2023-05-18 11:15:42,112.23,Tarjeta de Crédito,Pagada
8102,2321,2025-10-08 12:22:26,315.84,Efectivo,Cancelada
8103,4827,2021-12-01 11:21:06,535.86,Efectivo,Pagada
8104,8026,2024-03-26 08:30:40,681.89,Tarjeta de Crédito,Atrasada
8105,5353,2023-11-30 13:03:21,356.98,Efectivo,Pendiente
8106,5718,2021-07-03 11:30:13,116.12,Tarjeta de Débito,Pagada
8107,2438,2023-04-07 12:47:55,185.85,Efectivo,Pagada
8108,4289,2022-03-28 08:56:17,610.85,Efectivo,Pagada
8109,6677,2022-05-18 08:00:58,340.92,Tarjeta de Crédito,Pagada
8110,4888,2020-11-09 15:54:38,268.64,Efectivo,Pagada
8111,1549,2025-04-01 12:03:27,436.18,Tarjeta de Crédito,Pagada
8112,1474,2020-12-27 12:22:57,231.75,Tarjeta de Crédito,Pagada
8113,4413,2024-10-23 08:54:52,220.67,Tarjeta de Crédito,Pagada
8114,6753,2022-11-20 14:03:49,174.62,Tarjeta de Débito,Pagada
8115,5820,2024-10-04 16:56:13,724.7,Tarjeta de Débito,Pagada
8116,2199,2025-01-13 13:21:30,665.46,Efectivo,Pagada
8117,9073,2024-05-14 10:22:49,288.18,Tarjeta de Crédito,Pagada
8118,6433,2025-03-28 08:56:44,440.79,Tarjeta de Crédito,Pagada
8119,7298,2023-04-01 15:54:43,266.76,Tarjeta de Débito,Pagada
8120,8072,2024-11-16 11:35:42,342.34,Tarjeta de Débito,Pagada
8121,1109,2025-01-27 17:45:43,625.63,Efectivo,Pagada
8122,9125,2024-01-24 11:12:26,449.49,Tarjeta de Crédito,Pagada
8123,6795,2021-08-19 11:22:20,699.49,Tarjeta de Débito,Pagada
8124,7292,2021-04-17 12:04:26,418.68,Tarjeta de Débito,Pagada
8125,6625,2021-04-01 16:04:37,394.77,Tarjeta de Crédito,Pagada
8126,846,2021-02-27 12:45:07,186.73,Tarjeta de Crédito,Pagada
8127,7759,2022-11-21 12:15:44,133.57,Tarjeta de Débito,Pagada
8128,1661,2021-01-03 16:04:03,105.08,Tarjeta de Débito,Pendiente
8129,8332,2024-11-07 16:45:34,344.85,Tarjeta de Débito,Pendiente
8130,3316,2025-09-28 11:21:43,256.12,Efectivo,Pagada
8131,3527,2021-10-15 15:12:05,162.66,Tarjeta de Crédito,Pagada
8132,2340,2022-01-08 16:22:56,707.54,Tarjeta de Débito,Pagada
8133,9109,2023-10-28 09:56:06,314.63,Efectivo,Pagada
8134,2071,2024-04-28 17:35:35,670.24,Tarjeta de Crédito,Pendiente
8135,9057,2025-03-29 14:00:06,391.48,Tarjeta de Crédito,Pagada
8136,3055,2023-03-21 11:00:35,632.29,Tarjeta de Débito,Pendiente
8137,7435,2020-12-27 14:15:45,737.14,Tarjeta de Débito,Atrasada
8138,8335,2022-07-29 09:03:33,587.4,Tarjeta de Crédito,Pagada
8139,8035,2022-04-06 12:54:38,162.27,Tarjeta de Crédito,Pendiente
8140,1433,2021-09-04 12:22:54,87.53,Efectivo,Pendiente
8141,6175,2022-06-03 09:04:49,348.11,Efectivo,Pagada
8142,3634,2021-09-11 12:21:13,600.34,Tarjeta de Crédito,Pendiente
8143,1782,2022-07-20 12:56:29,256.16,Tarjeta de Crédito,Pagada
8144,4142,2023-10-29 11:03:29,441.41,Tarjeta de Crédito,Pagada
8145,6797,2025-11-01 14:00:46,748.55,Tarjeta de Crédito,Pagada
8146,2575,2022-05-08 08:22:38,577.13,Tarjeta de Crédito,Pagada
8147,5099,2021-10-17 12:21:03,90.23,Efectivo,Cancelada
8148,8077,2025-06-08 10:00:06,23.23,Tarjeta de Crédito,Pendiente
8149,1140,2024-01-11 08:45:42,274.89,Tarjeta de Crédito,Pagada
8150,5593,2022-12-13 10:12:38,591.47,Tarjeta de Crédito,Pendiente
8151,6494,2023-06-03 08:00:45,558.23,Tarjeta de Crédito,Atrasada
8152,6322,2024-03-07 17:04:58,741.91,Tarjeta de Crédito,Pagada
8153,3939,2023-03-18 10:21:21,732.63,Tarjeta de Débito,Pendiente
8154,9466,2024-05-12 14:04:42,91.53,Efectivo,Pagada
8155,1912,2024-06-07 10:45:00,217.72,Tarjeta de Crédito,Pagada
8156,4043,2022-08-16 09:30:05,377.8,Tarjeta de Débito,Pendiente
8157,1475,2021-04-21 12:04:35,534.74,Tarjeta de Crédito,Atrasada
8158,1831,2021-09-01 09:15:45,382.7,Tarjeta de Crédito,Pagada
8159,7098,2023-05-19 14:04:13,197.89,Efectivo,Pagada
8160,4564,2021-10-25 16:15:37,72.54,Tarjeta de Crédito,Pagada
8161,8375,2022-08-23 15:22:44,294.0,Tarjeta de Débito,Pagada
8162,3259,2023-06-29 10:04:48,77.0,Tarjeta de Crédito,Pendiente
8163,6099,2020-12-14 13:56:26,674.82,Tarjeta de Débito,Pendiente
8164,260,2023-02-22 09:22:59,687.67,Efectivo,Pagada
8165,9912,2024-11-13 08:15:11,256.69,Tarjeta de Crédito,Cancelada
8166,4610,2023-05-10 12:45:58,553.26,Efectivo,Pagada
